code,complexity
"from itertools import product

def all_sign_assignments(arr):
    best=None
    for signs in product([-1,1], repeat=len(arr)):
        s=sum(a*sg for a,sg in zip(arr, signs))
        if best is None or abs(s)<abs(best):
            best=s
    return best
print(all_sign_assignments([3,1,4,2,2]))
",O(2 ^ n)
"def subsets(a):
    res = []
    cur = []
    def dfs(i):
        if i == len(a):
            res.append(cur.copy())
            return
        cur.append(a[i]); dfs(i+1); cur.pop()
        dfs(i+1)
    dfs(0)
    return res

print(subsets([1,2,3,4]))
",O(2 ^ n)
"def count_subsets_sum(nums, target):
    def go(i, s):
        if i == len(nums):
            return 1 if s == target else 0
        return go(i+1, s+nums[i]) + go(i+1, s)
    return go(0, 0)

print(count_subsets_sum([1,2,3,4,5], 7))
",O(2 ^ n)
"def all_assignments(n):
    out = []
    cur = []
    def dfs(i):
        if i == n:
            out.append(cur.copy())
            return
        cur.append(False); dfs(i+1); cur[-1] = True; dfs(i+1); cur.pop()
    dfs(0)
    return out

print(len(all_assignments(4)))
",O(2 ^ n)
"def subsequences(s):
    out = []
    def dfs(i, path):
        if i == len(s):
            out.append(path)
            return
        dfs(i+1, path + s[i])
        dfs(i+1, path)
    dfs(0, '')
    return out

print(subsequences('abcd'))
",O(2 ^ n)
"def exists_or(nums, target):
    def dfs(i, acc):
        if i == len(nums):
            return acc == target
        return dfs(i+1, acc | nums[i]) or dfs(i+1, acc)
    return dfs(0, 0)

print(exists_or([1,2,4], 7))
",O(2 ^ n)
"def min_partition_diff(nums):
    best = [float('inf')]
    def dfs(i, total):
        if i == len(nums):
            if abs(total) < best[0]:
                best[0] = abs(total)
            return
        dfs(i+1, total + nums[i])
        dfs(i+1, total - nums[i])
    dfs(0, 0)
    return best[0]

print(min_partition_diff([3,1,4,2,2]))
",O(2 ^ n)
"def best_under(nums, W):
    best = [-10**9]
    def dfs(i, s):
        if i == len(nums):
            if s <= W and s > best[0]:
                best[0] = s
            return
        dfs(i+1, s + nums[i])
        dfs(i+1, s)
    dfs(0, 0)
    return best[0]

print(best_under([5,3,7,10], 14))
",O(2 ^ n)
"def can_make_target(nums, target):
    def dfs(i, total):
        if i == len(nums):
            return total == target
        return dfs(i+1, total + nums[i]) or dfs(i+1, total - nums[i])
    if not nums:
        return target == 0
    first = nums[0]
    return dfs(1, first) or dfs(1, -first)

print(can_make_target([1,2,3,4], 0))
",O(2 ^ n)
"def subset_products(nums):
    products = []
    def dfs(i, p):
        if i == len(nums):
            products.append(p)
            return
        dfs(i+1, p * nums[i])
        dfs(i+1, p)
    dfs(0, 1)
    return products

print(len(subset_products([2,3,5,7])))
",O(2 ^ n)
"def ps(xs):
    n = len(xs)
    def rec(i):
        if i == n:
            yield []
        else:
            for tail in rec(i+1):
                yield [xs[i]] + tail
                yield tail
    return list(rec(0))

print(ps([1,2,3,4,5]))
",O(2 ^ n)
"def enumerate_masks(n):
    res = []
    def go(m, i):
        if i == n:
            res.append(m)
            return
        go(m, i+1)
        go(m | (1 << i), i+1)
    go(0, 0)
    return res

print(len(enumerate_masks(10)))
",O(2 ^ n)
"def subsets(arr):
    res = []
    def dfs(i, path):
        if i == len(arr):
            res.append(path[:])
            return
        path.append(arr[i])
        dfs(i+1, path)
        path.pop()
        dfs(i+1, path)
    dfs(0, [])
    return res

print(subsets([1,2,3,4]))
",O(2 ^ n)
"def count_subsets(nums, target):
    n = len(nums)
    def dfs(i, s):
        if i == n:
            return 1 if s == target else 0
        return dfs(i + 1, s) + dfs(i + 1, s + nums[i])
    return dfs(0, 0)

print(count_subsets([1,2,3,4,5], 5))
",O(2 ^ n)
"def gray(n):
    if n == 0:
        return ['']
    prev = gray(n - 1)
    return ['0' + x for x in prev] + ['1' + x for x in reversed(prev)]

print(gray(3))
",O(2 ^ n)
"def binaries(n):
    out = []
    def rec(k, s):
        if k == n:
            out.append(s)
            return
        rec(k + 1, s + '0')
        rec(k + 1, s + '1')
    rec(0, '')
    return out

print(binaries(4))
",O(2 ^ n)
"def subsequences(s):
    res = []
    def go(i, cur):
        if i == len(s):
            res.append(cur)
            return
        go(i + 1, cur)
        go(i + 1, cur + s[i])
    go(0, '')
    return res

print(subsequences('abc'))
",O(2 ^ n)
"def can_partition(nums):
    total = sum(nums)
    target = total // 2
    if total % 2:
        return False
    n = len(nums)
    def dfs(i, s):
        if s == target:
            return True
        if i == n or s > target:
            return False
        return dfs(i + 1, s + nums[i]) or dfs(i + 1, s)
    return dfs(0, 0)

print(can_partition([1,5,11,5]))
",O(2 ^ n)
"def hanoi(n, a, b, c, moves):
    if n == 0:
        return
    hanoi(n - 1, a, c, b, moves)
    moves.append((a, c))
    hanoi(n - 1, b, a, c, moves)

moves = []
hanoi(3, 'A', 'B', 'C', moves)
print(moves)
",O(2 ^ n)
"def sat(vars_count, clauses):
    def eval_assign(assign):
        for clause in clauses:
            ok = False
            for var, pos in clause:
                v = assign[var]
                if (v and pos) or ((not v) and (not pos)):
                    ok = True
                    break
            if not ok:
                return False
        return True
    n = vars_count
    sol = []
    def dfs(i, assign):
        if i == n:
            if eval_assign(assign):
                sol.append(assign[:])
            return
        assign[i] = False
        dfs(i + 1, assign)
        assign[i] = True
        dfs(i + 1, assign)
    dfs(0, [False] * n)
    return sol

print(sat(3, [[(0, True), (1, False)], [(2, True)]]))
",O(2 ^ n)
"def ways(nums, target):
    count = 0
    n = len(nums)
    def dfs(i, s):
        nonlocal count
        if i == n:
            if s == target:
                count += 1
            return
        dfs(i + 1, s + nums[i])
        dfs(i + 1, s - nums[i])
    dfs(0, 0)
    return count

print(ways([1,1,2,3], 1))
",O(2 ^ n)
"def segmentations(s):
    if not s:
        return []
    res = []
    def dfs(i, cur, parts):
        if i == len(s):
            res.append(parts + [cur])
            return
        dfs(i + 1, cur + s[i], parts)
        dfs(i + 1, s[i], parts + [cur])
    dfs(1, s[0], [])
    return ['|'.join(p) for p in res]

print(segmentations('abcd'))
",O(2 ^ n)
"def max_subset_xor(a):
    best = 0
    n = len(a)
    def dfs(i, x):
        nonlocal best
        if i == n:
            if x > best:
                best = x
            return
        dfs(i + 1, x)
        dfs(i + 1, x ^ a[i])
    dfs(0, 0)
    return best

print(max_subset_xor([5,1,7]))
",O(2 ^ n)
"def count_nodes(n):
    if n == 0:
        return 1
    return 1 + count_nodes(n - 1) + count_nodes(n - 1)

print(count_nodes(10))
",O(2 ^ n)
"def has_subset_product(nums, target):
    n = len(nums)
    def dfs(i, p):
        if p == target:
            return True
        if i == n or p > target:
            return False
        return dfs(i + 1, p * nums[i]) or dfs(i + 1, p)
    return dfs(0, 1)

print(has_subset_product([2,3,5,7], 15))
",O(2 ^ n)
"import itertools

def count_assignments(n, predicate):
    c = 0
    for bits in itertools.product([0,1], repeat=n):
        if predicate(bits):
            c += 1
    return c

print(count_assignments(4, lambda b: sum(b) == 2))
",O(2 ^ n)
"def powerset(xs):
    res = []
    n = len(xs)
    def dfs(i, cur):
        if i == n:
            res.append(cur[:])
            return
        dfs(i + 1, cur)
        cur.append(xs[i])
        dfs(i + 1, cur)
        cur.pop()
    dfs(0, [])
    return res

print(powerset([1, 2, 3, 4]))
",O(2 ^ n)
"def fib(n):
    if n < 2:
        return n
    return fib(n - 1) + fib(n - 2)

print(fib(30))
",O(2 ^ n)
"def subset_sum(nums, target):
    n = len(nums)
    def rec(i, t):
        if t == 0:
            return True
        if i == n:
            return False
        if rec(i + 1, t):
            return True
        return rec(i + 1, t - nums[i])
    return rec(0, target)

print(subset_sum([3, 34, 4, 12, 5, 2], 9))
",O(2 ^ n)
"def subseqs(s):
    res = []
    n = len(s)
    def go(i, cur):
        if i == n:
            res.append(cur)
            return
        go(i + 1, cur)
        go(i + 1, cur + s[i])
    go(0, '')
    return res

print(len(subseqs('abcdefg')))
",O(2 ^ n)
"def knap(W, wt, val, i=0):
    if i == len(wt) or W <= 0:
        return 0
    take = 0
    if wt[i] <= W:
        take = val[i] + knap(W - wt[i], wt, val, i + 1)
    notake = knap(W, wt, val, i + 1)
    return max(take, notake)

print(knap(7, [2, 3, 4, 5], [1, 4, 5, 7]))
",O(2 ^ n)
"def sat_count(n, clauses):
    count = 0
    def rec(i, assign):
        nonlocal count
        if i == n:
            for cl in clauses:
                ok = False
                for var, sign in cl:
                    v = assign[var]
                    ok = ok or (v if sign else (not v))
                if not ok:
                    return
            count += 1
            return
        assign.append(False)
        rec(i + 1, assign)
        assign[-1] = True
        rec(i + 1, assign)
        assign.pop()
    rec(0, [])
    return count

clauses = [[(0, True), (1, False)], [(1, True), (2, True)], [(0, False), (2, False)]]
print(sat_count(3, clauses))
",O(2 ^ n)
"def max_independent_set(n, edges):
    best = []
    for m in range(1 << n):
        ok = True
        for u, v in edges:
            if (m >> u) & 1 and (m >> v) & 1:
                ok = False
                break
        if ok:
            s = [i for i in range(n) if (m >> i) & 1]
            if len(s) > len(best):
                best = s
    return best

print(max_independent_set(5, [(0, 1), (1, 2), (2, 3), (3, 4)]))
",O(2 ^ n)
"import itertools

def all_binary_vectors(n):
    return list(itertools.product([0, 1], repeat=n))

print(len(all_binary_vectors(12)))
",O(2 ^ n)
"def gen(n):
    if n == 0:
        yield ''
    else:
        for tail in gen(n - 1):
            yield '0' + tail
            yield '1' + tail

print(sum(1 for _ in gen(16)))
",O(2 ^ n)
"def min_diff(a):
    best = [float('inf')]
    n = len(a)
    def dfs(i, s):
        if i == n:
            d = abs(s)
            if d < best[0]:
                best[0] = d
            return
        dfs(i + 1, s + a[i])
        dfs(i + 1, s - a[i])
    dfs(0, 0)
    return best[0]

print(min_diff([10, 20, 15, 5, 25]))
",O(2 ^ n)
"def count_prod(nums, K):
    n = len(nums)
    def go(i, p):
        if p > K:
            return 0
        if i == n:
            return 1
        return go(i + 1, p) + go(i + 1, p * nums[i])
    return go(0, 1) - 1

print(count_prod([2, 3, 5, 7, 11], 30))
",O(2 ^ n)
"def subset_xor_count(a, target):
    n = len(a)
    cnt = 0
    def rec(i, x):
        nonlocal cnt
        if i == n:
            if x == target:
                cnt += 1
            return
        rec(i + 1, x)
        rec(i + 1, x ^ a[i])
    rec(0, 0)
    return cnt

print(subset_xor_count([1, 2, 3, 4, 5, 6], 7))
",O(2 ^ n)
"class Solver:
    def has_zero_sum(self, arr):
        n = len(arr)
        def go(i, s):
            if i == n:
                return s == 0
            return go(i + 1, s + arr[i]) or go(i + 1, s - arr[i])
        return go(0, 0)

print(Solver().has_zero_sum([3, 1, 4, 2, 2]))
",O(2 ^ n)
"def all_subsets_sum(a):
    n = len(a)
    res = []
    stack = [(0, 0)]
    while stack:
        i, s = stack.pop()
        if i == n:
            res.append(s)
        else:
            stack.append((i + 1, s))
            stack.append((i + 1, s + a[i]))
    return res

print(len(all_subsets_sum([5] * 20)))
",O(2 ^ n)
"from functools import reduce

def powerset_strings(s):
    return reduce(lambda acc, ch: acc + [x + ch for x in acc], s, [''])

print(len(powerset_strings('abcdefghij')))
",O(2 ^ n)
"def assign(n):
    cur = [False] * n
    out = []
    def rec(i):
        if i == n:
            out.append(tuple(cur))
            return
        cur[i] = False
        rec(i + 1)
        cur[i] = True
        rec(i + 1)
    rec(0)
    return out

print(len(assign(15)))
",O(2 ^ n)
"def bounded_subset_max_sum(nums, limit):
    best = [-1]
    def dfs(i, s):
        if s > limit:
            return
        if i == len(nums):
            if s > best[0]:
                best[0] = s
            return
        dfs(i + 1, s)
        dfs(i + 1, s + nums[i])
    dfs(0, 0)
    return best[0]

print(bounded_subset_max_sum([6, 3, 5, 9, 7, 2], 15))
",O(2 ^ n)
"def fib(n):
    if n <= 1:
        return n
    return fib(n-1) + fib(n-2)

print(fib(20))
",O(2 ^ n)
"def ways(n):
    if n == 0:
        return 1
    return ways(n-1) + ways(n-1)

print(22, ways(22))
",O(2 ^ n)
"def count_zero_xor(a,i=0,x=0):
    if i==len(a):
        return 1 if x==0 else 0
    return count_zero_xor(a,i+1,x) + count_zero_xor(a,i+1,x^a[i])

print(count_zero_xor([1,3,4,7,8]))
",O(2 ^ n)
"def subset_sum(nums,t,i=0,s=0):
    if s==t:
        return True
    if i==len(nums):
        return False
    return subset_sum(nums,t,i+1,s+nums[i]) or subset_sum(nums,t,i+1,s)

print(subset_sum([2,4,6,3,5,7],10))
",O(2 ^ n)
"def hanoi_moves(n):
    if n==0:
        return 0
    return hanoi_moves(n-1)+1+hanoi_moves(n-1)

print(hanoi_moves(18))
",O(2 ^ n)
"def count_assignments(n,i=0,a=None,b=None):
    if i==n:
        return 1 if a==1 and b==1 else 0
    if i==0:
        return count_assignments(n,i+1,0,b) + count_assignments(n,i+1,1,b)
    if i==1:
        return count_assignments(n,i+1,a,0) + count_assignments(n,i+1,a,1)
    return count_assignments(n,i+1,a,b) + count_assignments(n,i+1,a,b)

print(count_assignments(16))
",O(2 ^ n)
"def count_subseq(s,i=0,j=0):
    if j==2:
        return 1
    if i==len(s):
        return 0
    take = 0
    if (j==0 and s[i]=='a') or (j==1 and s[i]=='b'):
        take = count_subseq(s,i+1,j+1)
    skip = count_subseq(s,i+1,j)
    return take + skip

print(count_subseq('aaabbbababab'))
",O(2 ^ n)
"def target_sum(nums,i=0,total=0):
    if i==len(nums):
        return 1 if total==0 else 0
    return target_sum(nums,i+1,total+nums[i]) + target_sum(nums,i+1,total-nums[i])

print(target_sum([1,1,2,3,4]))
",O(2 ^ n)
"class Explorer:
    def max_path(self, depth, acc=0):
        if depth==0:
            return acc
        a = self.max_path(depth-1, acc+depth)
        b = self.max_path(depth-1, acc-depth)
        return a if a>b else b

print(Explorer().max_path(22))
",O(2 ^ n)
"def gen(n,i=0):
    if i==n:
        yield 1
    else:
        yield from gen(n,i+1)
        yield from gen(n,i+1)

print(sum(1 for _ in gen(20)))
",O(2 ^ n)
"def count_states(n):
    stack=[0]
    c=0
    while stack:
        i=stack.pop()
        if i==n:
            c+=1
        else:
            stack.append(i+1)
            stack.append(i+1)
    return c

print(count_states(24))
",O(2 ^ n)
"def f(m, i=0, mask=0):
    if i==m:
        return 1 if mask==0 else 0
    return f(m,i+1,mask) + f(m,i+1,mask ^ (1<<i))

print('%d' % f(21))
",O(2 ^ n)
"cnt=0

def dfs(arr,i,s):
    global cnt
    if i==len(arr):
        if s==0:
            cnt+=1
        return
    dfs(arr,i+1,s+arr[i])
    dfs(arr,i+1,s-arr[i])

dfs([1,2,1,2,1,2],0,0)
print(cnt)
",O(2 ^ n)
"def odd_product_count(a,i=0,odd=True):
    if i==len(a):
        return 1 if odd else 0
    x = odd_product_count(a,i+1,odd and (a[i]%2==1))
    y = odd_product_count(a,i+1,odd)
    return x + y

print(odd_product_count([2,3,5,6,7,9]))
",O(2 ^ n)
"def subsets(nums):
    res=[]
    cur=[]
    def dfs(i):
        if i==len(nums):
            res.append(cur[:])
            return
        cur.append(nums[i])
        dfs(i+1)
        cur.pop()
        dfs(i+1)
    dfs(0)
    return res
print(f""total={len(subsets([1,2,3,4]))}"")
",O(2 ^ n)
"def count_sum(nums, target):
    def dfs(i, s):
        if i==len(nums):
            return 1 if s==target else 0
        return dfs(i+1, s) + dfs(i+1, s+nums[i])
    return dfs(0, 0)
print(count_sum([2,3,5,6,8,10], 10))
",O(2 ^ n)
"def max_even_subset(nums):
    n=len(nums)
    best=0
    for mask in range(1<<n):
        s=0
        cnt=0
        for i in range(n):
            if (mask>>i)&1:
                s+=nums[i]
                cnt+=1
        if s%2==0 and cnt>best:
            best=cnt
    return best
print(max_even_subset([1,2,3,4,5,6]))
",O(2 ^ n)
"def split_spaces(s):
    res=[]
    def dfs(i, cur):
        if i==len(s)-1:
            res.append(cur+s[i])
            return
        dfs(i+1, cur+s[i]+' ')
        dfs(i+1, cur+s[i])
    if s:
        dfs(0, '')
    return res
print(split_spaces('abcd'))
",O(2 ^ n)
"def letter_case_permutations(s):
    out=[]
    def dfs(i, cur):
        if i==len(s):
            out.append(''.join(cur))
            return
        c=s[i]
        if c.isalpha():
            cur.append(c.lower())
            dfs(i+1, cur)
            cur.pop()
            cur.append(c.upper())
            dfs(i+1, cur)
            cur.pop()
        else:
            cur.append(c)
            dfs(i+1, cur)
            cur.pop()
    dfs(0, [])
    return out
print(letter_case_permutations('a1b2'))
",O(2 ^ n)
"def binaries(n):
    res=[]
    a=['']*n
    def rec(i):
        if i==n:
            res.append(''.join(a))
            return
        a[i]='0'
        rec(i+1)
        a[i]='1'
        rec(i+1)
    rec(0)
    return res
print('first=%s' % binaries(5)[:8])
",O(2 ^ n)
"def subset_product(nums, target):
    ways=[]
    def dfs(i, prod, path):
        if i==len(nums):
            if prod==target:
                ways.append(path[:])
            return
        dfs(i+1, prod, path)
        path.append(nums[i])
        dfs(i+1, prod*nums[i], path)
        path.pop()
    dfs(0, 1, [])
    return ways
print(subset_product([1,2,3,4,6], 6))
",O(2 ^ n)
"def count_target_ways(nums, target):
    def dfs(i, total):
        if i==len(nums):
            return 1 if total==target else 0
        return dfs(i+1, total+nums[i]) + dfs(i+1, total-nums[i])
    return dfs(0, 0)
print(count_target_ways([1,1,1,1,1], 3))
",O(2 ^ n)
"def can_partition_equal(nums):
    total=sum(nums)
    if total%2:
        print(False)
    else:
        target=total//2
        found=False
        def dfs(i, s):
            nonlocal found
            if s==target:
                found=True
                return
            if i==len(nums) or found:
                return
            dfs(i+1, s+nums[i])
            dfs(i+1, s)
        dfs(0, 0)
        print(found)
can_partition_equal([1,5,11,5])
",O(2 ^ n)
"def all_subseq(s):
    res=[]
    def dfs(i, cur):
        if i==len(s):
            res.append(cur)
            return
        dfs(i+1, cur)
        dfs(i+1, cur+s[i])
    dfs(0, '')
    return res
print(all_subseq('xyz'))
",O(2 ^ n)
"def all_truth_assignments(n):
    res=[]
    def dfs(i, assign):
        if i==n:
            res.append(assign[:])
            return
        assign.append(False)
        dfs(i+1, assign)
        assign.pop()
        assign.append(True)
        dfs(i+1, assign)
        assign.pop()
    dfs(0, [])
    return res
print(len(all_truth_assignments(12)))
",O(2 ^ n)
"class SubsetGenerator:
    def __init__(self, data):
        self.data=data
    def power(self):
        res=[[]]
        for x in self.data:
            res += [r+[x] for r in res]
        return res
sg=SubsetGenerator([1,2,3,4])
print(sg.power())
",O(2 ^ n)
"def power_set(nums):
    ans = [[]]
    for v in nums:
        ans += [s + [v] for s in ans]
    return ans

print(power_set([1,2,3,4]))
",O(2 ^ n)
"def count_subsets(arr, target, i=0):
    if i == len(arr):
        return 1 if target == 0 else 0
    return count_subsets(arr, target - arr[i], i+1) + count_subsets(arr, target, i+1)

print(count_subsets([1,2,3,4,5], 5))
",O(2 ^ n)
"def ways(nums, target):
    res = 0
    def dfs(i, total):
        nonlocal res
        if i == len(nums):
            if total == target:
                res += 1
            return
        dfs(i+1, total + nums[i])
        dfs(i+1, total - nums[i])
    dfs(0, 0)
    return res

print(ways([1,1,1,1,1], 3))
",O(2 ^ n)
"def binaries(n):
    out = []
    def rec(prefix, k):
        if k == n:
            out.append(prefix)
            return
        rec(prefix + '0', k+1)
        rec(prefix + '1', k+1)
    rec('', 0)
    return out

print(binaries(5))
",O(2 ^ n)
"def gray(n):
    if n == 0:
        return ['']
    g = ['0', '1']
    while len(g[0]) < n:
        g = ['0'+x for x in g] + ['1'+x for x in g[::-1]]
    return g

print(gray(3))
",O(2 ^ n)
"def expressions(digits):
    if not digits:
        return []
    res = []
    def dfs(i, expr):
        if i == len(digits):
            res.append(expr)
            return
        dfs(i+1, expr + '+' + digits[i])
        dfs(i+1, expr + '-' + digits[i])
    dfs(1, digits[0])
    return res

print(expressions(list('1234')))
",O(2 ^ n)
"def best_sum(nums, limit):
    best = -10**9
    def dfs(i, s):
        nonlocal best
        if s <= limit and s > best:
            best = s
        if i == len(nums):
            return
        dfs(i+1, s + nums[i])
        dfs(i+1, s)
    dfs(0, 0)
    return best

print(best_sum([5,11,3,7], 20))
",O(2 ^ n)
"def letter_cases(s):
    ans = []
    def dfs(i, path):
        if i == len(s):
            ans.append(''.join(path))
            return
        c = s[i]
        if c.isalpha():
            path.append(c.lower())
            dfs(i+1, path)
            path.pop()
            path.append(c.upper())
            dfs(i+1, path)
            path.pop()
        else:
            path.append(c)
            dfs(i+1, path)
            path.pop()
    dfs(0, [])
    return ans

print(letter_cases('a1b2'))
",O(2 ^ n)
"def count_solutions(clauses, n):
    count = 0
    def dfs(i, assign):
        nonlocal count
        if i == n:
            ok = True
            for clause in clauses:
                if not any((lit>0 and assign[abs(lit)-1]) or (lit<0 and not assign[abs(lit)-1]) for lit in clause):
                    ok = False
                    break
            if ok:
                count += 1
            return
        assign[i] = False
        dfs(i+1, assign)
        assign[i] = True
        dfs(i+1, assign)
    dfs(0, [False]*n)
    return count

print(count_solutions([[1,-2],[2,3]], 3))
",O(2 ^ n)
"def count_xor(arr, target):
    def dfs(i, x):
        if i == len(arr):
            return 1 if x == target else 0
        return dfs(i+1, x ^ arr[i]) + dfs(i+1, x)
    return dfs(0, 0)

print(count_xor([1,2,3,4], 6))
",O(2 ^ n)
"class Hanoi:
    def __init__(self):
        self.moves = []
    def solve(self, n, a, b, c):
        if n == 0:
            return
        self.solve(n-1, a, c, b)
        self.moves.append((a, c))
        self.solve(n-1, b, a, c)

h = Hanoi()
h.solve(4, 'A', 'B', 'C')
print(len(h.moves))
",O(2 ^ n)
"def subset_products(nums):
    prods = []
    def dfs(i, p):
        if i == len(nums):
            prods.append(p)
            return
        dfs(i+1, p*nums[i])
        dfs(i+1, p)
    dfs(0, 1)
    return prods

print(subset_products([2,3,5]))
",O(2 ^ n)
"def subsets(a):
    out = []
    def go(i, cur):
        if i == len(a):
            out.append(cur[:])
            return
        go(i + 1, cur)
        cur.append(a[i])
        go(i + 1, cur)
        cur.pop()
    go(0, [])
    return out

print(subsets([1, 2, 3, 4]))
",O(2 ^ n)
"def count_subsets(nums, target):
    def dfs(i, s):
        if i == len(nums):
            return 1 if s == target else 0
        return dfs(i + 1, s) + dfs(i + 1, s + nums[i])
    return dfs(0, 0)

print(count_subsets([2, 3, 5, 7, 11], 10))
",O(2 ^ n)
"n = 5
arr = list(range(n))
res = []
for mask in range(1 << n):
    subset = []
    for i in range(n):
        if (mask >> i) & 1:
            subset.append(arr[i])
    res.append(subset)
print(len(res))
",O(2 ^ n)
"moves = []

def h(n, a, b, c):
    if n == 0:
        return
    h(n - 1, a, c, b)
    moves.append((a, c))
    h(n - 1, b, a, c)

h(5, 'A', 'B', 'C')
print(len(moves))
",O(2 ^ n)
"def ways(n):
    if n <= 1:
        return 1
    return ways(n - 1) + ways(n - 2)

print(ways(25))
",O(2 ^ n)
"def can_break(s, words):
    w = set(words)
    def dfs(i):
        if i == len(s):
            return True
        for j in range(i + 1, len(s) + 1):
            if s[i:j] in w and dfs(j):
                return True
        return False
    return dfs(0)

print(can_break(""applepenapple"", [""apple"", ""pen"", ""ap"", ""ple""]))
",O(2 ^ n)
"def gen(n):
    if n == 0:
        return [""""]
    prev = gen(n - 1)
    return [p + ""0"" for p in prev] + [p + ""1"" for p in prev]

print(len(gen(15)))
",O(2 ^ n)
"def subseq(s):
    res = []
    def rec(i, t):
        if i == len(s):
            res.append(t)
            return
        rec(i + 1, t)
        rec(i + 1, t + s[i])
    rec(0, """")
    return res

print(len(subseq(""abcdefg"")))
",O(2 ^ n)
"vars = ['p', 'q', 'r', 's']

def eval_expr(v):
    return (v['p'] and not v['q']) or (v['r'] ^ v['s'])

count = 0
for mask in range(1 << len(vars)):
    v = {}
    for i, name in enumerate(vars):
        v[name] = bool((mask >> i) & 1)
    if eval_expr(v):
        count += 1
print(count)
",O(2 ^ n)
"def min_diff(a):
    n = len(a)
    best = [float('inf')]
    def dfs(i, s):
        if i == n:
            if abs(s) < best[0]:
                best[0] = abs(s)
            return
        dfs(i + 1, s + a[i])
        dfs(i + 1, s - a[i])
    dfs(0, 0)
    return best[0]

print(min_diff([3, 1, 4, 2, 2]))
",O(2 ^ n)
"def gray(n):
    if n == 0:
        return [""0""]
    if n == 1:
        return [""0"", ""1""]
    prev = gray(n - 1)
    return [""0"" + x for x in prev] + [""1"" + x for x in reversed(prev)]

g = gray(5)
print(len(g))
",O(2 ^ n)
"def ways(amount, coins, i=0):
    if amount == 0:
        return 1
    if i == len(coins) or amount < 0:
        return 0
    return ways(amount - coins[i], coins, i) + ways(amount, coins, i + 1)

print(ways(20, [1, 2, 5]))
",O(2 ^ n)
"class Solver:
    def __init__(self, arr):
        self.arr = arr
        self.c = 0
    def power_set_count(self):
        def rec(i):
            if i == len(self.arr):
                self.c += 1
                return
            rec(i + 1)
            rec(i + 1)
        rec(0)
        return self.c

s = Solver(list(range(12)))
print(f""{s.power_set_count()} subsets"")
",O(2 ^ n)
"def gen_bools(n):
    if n == 0:
        yield []
    else:
        for tail in gen_bools(n - 1):
            yield [False] + tail
            yield [True] + tail

print(sum(1 for _ in gen_bools(12)))
",O(2 ^ n)
"def can_reach(nums, target):
    def dfs(i, s):
        if i == len(nums):
            return s == target
        return dfs(i + 1, s + nums[i]) or dfs(i + 1, s - nums[i])
    return dfs(0, 0)

print(can_reach([1, 3, 2, 7, 9, 4], 6))
",O(2 ^ n)
"n = 10
subs = [[]]
for x in range(n):
    new = []
    for s in subs:
        new.append(s)
        new.append(s + [x])
    subs = new
print(len(subs))
",O(2 ^ n)
"def power_set(arr):
    res=[]
    path=[]
    def dfs(i):
        if i==len(arr):
            res.append(path[:])
            return
        path.append(arr[i])
        dfs(i+1)
        path.pop()
        dfs(i+1)
    dfs(0)
    return res
print(power_set([1,2,3,4]))
",O(2 ^ n)
"def sat(vars_count, clauses):
    sol=[]
    def ok(assign):
        for clause in clauses:
            if not any((lit>0 and assign[abs(lit)-1]) or (lit<0 and not assign[abs(lit)-1]) for lit in clause):
                return False
        return True
    def dfs(i, assign):
        if i==vars_count:
            if ok(assign):
                sol.append(assign[:])
            return
        assign.append(False)
        dfs(i+1, assign)
        assign[-1]=True
        dfs(i+1, assign)
        assign.pop()
    dfs(0, [])
    return sol
print(len(sat(3, [[1,-2],[2,3],[-1,-3]])))
",O(2 ^ n)
"def fib(n):
    if n<=1:
        return n
    return fib(n-1)+fib(n-2)
print(fib(20))
",O(2 ^ n)
"def binaries(n):
    out=[]
    cur=[]
    def rec(i):
        if i==n:
            out.append(''.join(cur))
            return
        cur.append('0')
        rec(i+1)
        cur[-1]='1'
        rec(i+1)
        cur.pop()
    rec(0)
    return out
print(binaries(4))
",O(2 ^ n)
"def target_sum(nums, target):
    ways=0
    def dfs(i, total):
        nonlocal ways
        if i==len(nums):
            if total==target:
                ways+=1
            return
        dfs(i+1, total+nums[i])
        dfs(i+1, total-nums[i])
    dfs(0,0)
    return ways
print(target_sum([1,1,2,3],1))
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    prev=gray(n-1)
    return ['0'+x for x in prev] + ['1'+x for x in reversed(prev)]
print(gray(3))
",O(2 ^ n)
"class Subsets:
    def __init__(self, s):
        self.s=s
        self.ans=[]
    def run(self):
        cur=[]
        def go(i):
            if i==len(self.s):
                self.ans.append(tuple(cur))
                return
            go(i+1)
            cur.append(self.s[i])
            go(i+1)
            cur.pop()
        go(0)
        return self.ans
print(Subsets(['a','b','c']).run())
",O(2 ^ n)
"from itertools import product

def max_subset_sum(weights):
    n=len(weights)
    best=-10**9
    for bits in product([0,1], repeat=n):
        s=sum(w if b else 0 for w,b in zip(weights,bits))
        if s>best:
            best=s
    return best
print(max_subset_sum([3,1,4,2]))
",O(2 ^ n)
"s='abcd'
res=[]

def rec(i, path):
    if i==len(s):
        res.append(path)
        return
    rec(i+1, path)
    rec(i+1, path + s[i])

rec(0, '')
print(len(res))
",O(2 ^ n)
